# Time-averaged data for fix stress
# TimeStep c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
3240000 32.6637 -27.8456 58.2853 -92.2532 -14.4024 -9.9869
3242000 -148.831 49.8313 -4.75169 55.252 -131.311 -115.16
3244000 -70.2692 147.772 -166.644 -106.861 12.513 -93.4604
3246000 43.7378 160.562 -108.157 134.088 71.5867 -126.056
3248000 -75.3377 126.036 -23.7293 99.4147 45.0912 -102.272
3250000 -253.702 204.976 116.279 38.9969 -3.43228 15.8536
3252000 -171.436 285.978 -200.03 34.7301 -38.7946 -13.4352
3254000 -123.826 228.979 41.3302 82.7086 -93.4391 30.5046
3256000 -249.165 206.567 -40.1148 -92.3232 -23.9573 76.0938
3258000 -133.315 120.194 161.779 20.4503 70.3734 28.5682
3260000 -46.5128 -35.0174 73.6936 -40.0218 12.7662 -171.172
3262000 -129.655 -91.773 239.022 -101.244 45.6707 -15.4015
3264000 -135.302 -109.495 274.004 -56.102 136.576 77.8044
3266000 -276.509 -52.6344 149.319 -61.5727 56.9221 -95.4439
3268000 -27.1542 8.15871 -52.2957 13.1989 221.982 -54.0745
3270000 -116.544 -60.2795 -22.6697 -112.338 199.783 -170.11
3272000 -26.8094 -4.83574 103.192 -53.0184 161.184 -61.8308
3274000 -50.5393 108.213 -29.4157 -28.8473 189.367 -84.8124
3276000 -99.6006 -37.8084 259.667 -2.20717 86.3602 -64.8093
3278000 -63.973 -47.2936 178.486 -89.7562 -2.56529 -103.24
3280000 16.39 -158.573 37.7652 -3.41472 -39.042 -114.628
3282000 -16.9585 -117.939 -2.6385 -76.0303 -104.806 -37.9214
3284000 135.383 33.6357 136.418 -10.8072 -77.0574 -59.1357
3286000 43.431 42.4399 -37.0799 -64.2511 -10.5575 -26.8861
3288000 -66.9597 52.1609 -120.184 -102.067 75.4766 103.207
3290000 87.3639 110.271 -211.098 -122.096 -24.3785 20.2478
3292000 69.5437 246.866 -162.135 -32.1537 -10.1737 -11.3424
3294000 -97.7869 91.2803 -186.468 42.7377 113.523 29.1474
3296000 62.444 101.521 -90.0045 15.2421 -31.062 134.653
3298000 -37.7324 -117.737 50.0197 35.4689 -54.3124 -31.4595
3300000 15.057 -67.3144 5.8361 -75.5315 -17.1754 -109.201
3302000 2.97593 76.8045 60.4876 -3.08637 -101.257 -55.2294
3304000 -69.1983 151.549 -26.4973 -104.098 -78.6632 12.757
3306000 -348.277 289.735 -31.7446 -21.3344 -21.5548 -48.4447
3308000 -121.794 108.208 43.9263 44.3369 -1.37209 -31.7889
3310000 -131.355 -68.2244 -7.00106 -61.6163 -9.65156 16.1295
3312000 -7.77839 47.8574 62.3527 -27.4885 -16.108 78.332
3314000 47.9058 -41.5615 27.3112 9.49147 -101.024 72.6784
3316000 -112.229 -121.915 48.214 17.9402 -44.5828 116.891
3318000 -72.4214 -34.4748 61.0753 25.6145 33.0004 26.22
3320000 74.4773 -85.1162 92.5055 44.2068 -7.20311 156.592
3322000 -23.4698 -128.041 51.4137 33.9305 -20.8939 19.9329
3324000 -92.117 -239.581 112.387 61.0194 64.391 52.1245
3326000 171.411 -101.386 164.683 29.3426 56.8601 76.381
3328000 124.677 -15.9937 130.718 45.4315 148.294 88.6268
3330000 -41.7121 31.0271 19.5915 2.30524 140.416 12.5415
3332000 -42.384 2.50653 -160.114 94.9711 -20.2822 43.4478
3334000 -30.1637 -45.3799 5.64734 15.9615 20.0556 101.911
3336000 -92.906 -150.455 127.187 38.2788 139.033 -20.5176
3338000 -36.3427 -66.3283 72.6788 184.955 26.3585 -53.3783
3340000 45.5501 169.547 39.2553 91.543 25.3162 1.13048
3342000 52.3339 81.3241 -87.6157 -8.9259 -245.634 28.4968
3344000 54.8417 73.8881 40.2477 -9.31995 -84.9288 88.117
3346000 -12.2442 72.4518 -71.8703 27.7976 3.88493 36.3153
3348000 181.418 -45.6797 15.9139 -25.0959 -10.1307 140.434
3350000 -72.2714 -81.9545 -122.941 -29.2651 -67.4183 56.9216
3352000 -40.8666 0.667517 -27.5289 -81.9112 -78.5137 144.734
3354000 -19.5748 221.973 -141.239 -95.6428 -107.999 -1.053
3356000 115.136 250.234 -79.3624 -71.4083 -151.704 42.9181
3358000 -110.914 44.3713 -82.5427 -75.4343 41.4387 -80.0362
3360000 83.1632 -64.3962 -30.5295 22.7763 42.4012 -49.4795
3362000 -44.1142 -8.39241 86.1821 22.7531 -87.9495 39.3333
3364000 -82.2039 4.1876 189.545 147.357 -54.0181 6.74676
3366000 44.3111 -88.5237 154.365 -33.5492 15.7119 13.3465
3368000 -21.912 -91.2273 173.871 -90.6576 5.99362 109.107
3370000 206.5 -10.8413 -70.1001 -54.3729 50.7684 -13.1743
3372000 26.6635 36.8555 7.40966 -123.693 -4.06634 38.9852
3374000 -31.2171 29.1954 -49.2378 -162.337 -45.8822 2.93817
3376000 -55.0014 61.3207 -101.677 -128.422 -105.165 -68.9027
3378000 20.5076 106.268 -120.76 19.7142 -80.6268 28.8705
3380000 -129.916 123.366 -230.566 90.8138 -73.5953 17.1251
3382000 -45.7266 159.939 -250.807 15.4227 -95.0423 18.5332
3384000 -24.6234 107.997 -241.642 27.1529 -58.2776 51.7019
3386000 95.0063 116.993 -122.227 57.4741 17.344 -50.1594
3388000 1.59441 -73.9585 35.8122 14.7538 -26.1877 -36.8484
3390000 -36.0227 23.5925 -115.331 -20.3448 54.832 2.51975
3392000 132.219 117.493 90.2228 -26.146 -120.699 29.5705
3394000 18.2083 151.006 -110.784 -5.06472 8.05477 -26.6727
3396000 129.065 -52.3391 -19.8667 45.4975 -27.9697 32.8672
3398000 196.288 -80.1872 79.2511 33.8065 -35.8451 -150.986
3400000 -19.1211 18.1996 8.09118 22.457 122.51 -210.747
3402000 13.385 -88.2869 -60.9307 40.8325 10.677 -100.807
3404000 -2.02101 -105.923 77.151 -4.09118 -10.3321 -43.408
3406000 188.306 -212.077 -81.1175 61.5585 53.2705 -89.5332
3408000 257.91 -108.719 -96.6185 -19.5203 -62.981 45.4981
3410000 167.751 -126.135 17.3747 -92.9293 133.09 18.0495
3412000 11.6843 16.1155 -68.5744 29.1379 22.212 29.5824
3414000 -66.6142 -105.013 -133.917 -72.0766 -28.4728 -68.5233
3416000 -0.656524 44.2283 -6.27632 56.7261 2.69031 -35.827
3418000 118.701 -159.479 -87.3146 19.0726 -135.547 -67.3075
3420000 65.2863 -112.889 -64.193 188.674 -0.932894 -25.2781
3422000 130.061 1.8265 -23.0814 18.82 -44.6996 -27.405
3424000 49.648 -94.4642 -84.5965 133.585 -102.258 -27.0846
3426000 -39.0236 153.209 12.2061 81.9255 20.0795 -137.095
3428000 -74.4222 44.7161 -101.36 -24.3896 105.059 -50.3955
3430000 -58.6695 -43.6138 -115.798 62.482 26.1213 -52.6158
3432000 -59.8628 82.9165 -56.7559 -5.07764 -65.845 -30.9578
3434000 -201.256 124.818 69.7498 144.715 -30.7881 9.22983
3436000 -2.59154 -59.344 95.0643 68.628 -48.6076 -38.6839
3438000 -12.1169 72.6632 41.6911 -70.1439 -56.51 63.8361
3440000 204.021 -5.08663 127.862 16.4213 -68.0713 125.583
3442000 111.932 89.0545 -122.845 -47.407 -73.3677 76.3424
3444000 -55.5007 -153.365 49.0136 -20.0553 3.53284 121.911
3446000 -154.632 -116.148 51.472 72.0124 -9.44944 136.455
3448000 -198.937 79.969 39.522 59.0505 64.8072 128.647
3450000 -6.76459 23.6264 24.8103 69.9318 -64.5243 49.8858
3452000 32.6671 -137.326 108.391 -25.0285 -203.917 33.2241
3454000 108.579 -221.09 2.84236 29.2876 -52.2616 -91.5716
3456000 226.036 -18.2674 -5.33363 81.4435 -92.2812 -73.1141
3458000 116.181 7.68316 13.6212 74.5781 -83.2211 91.9454
3460000 -122.555 -32.4993 109.537 13.9598 -107.92 119.509
3462000 -56.1517 264.816 -38.562 21.0822 -161.306 -32.7203
3464000 -119.401 57.762 34.1859 35.2992 -10.6148 39.8524
3466000 -149.304 150.865 88.0722 8.26488 75.5933 21.4952
3468000 49.1413 173.541 -28.0777 186.299 52.8613 -7.47803
3470000 89.5943 112.707 -34.0337 225.584 -46.0801 48.0926
3472000 177.252 -12.5662 -198.762 57.7178 -37.8168 44.2009
3474000 183.515 5.7163 -100.404 24.8865 187.155 28.7712
3476000 138.19 116.548 -42.4201 6.23752 72.3004 -11.6433
3478000 67.5557 -54.668 -28.2192 106.643 12.1902 -28.7853
3480000 -166.842 -65.8711 -101.347 107.118 104.997 -120.196
3482000 -37.7426 57.4324 -20.4883 15.2723 58.4647 26.4064
3484000 110.267 -172.173 -96.295 58.3199 -46.02 234.092
3486000 128.713 153.406 -164.424 -13.4821 -156.583 70.16
3488000 -152.84 -12.6626 56.0525 -63.999 40.1244 -10.0082
3490000 -54.8964 -86.0439 108.333 -100.079 97.2408 75.3124
3492000 48.1716 11.7867 -1.93613 -124.826 55.0978 -4.04613
3494000 18.6722 13.1832 -213.958 -59.4659 114.723 -59.893
3496000 81.1962 -91.6759 -235.549 -145.386 106.034 -34.1068
3498000 56.1622 12.5511 39.3049 -125.949 82.591 -56.8967
3500000 106.643 74.0128 -37.378 -147.03 50.8617 8.5919
3502000 -141.409 -6.29525 -197.352 -120.766 27.1753 -54.1624
3504000 -1.69364 -43.584 -95.3549 -110.641 -36.9247 69.9243
3506000 64.5521 91.1821 18.0985 27.0027 -76.8222 -77.8584
3508000 133.434 16.0575 -166.461 -81.8588 -101.461 54.6857
3510000 2.17314 -0.865114 -84.4301 -91.6687 -63.2703 95.2767
3512000 34.64 -7.90029 -175.969 -23.6937 -67.1236 14.5156
3514000 -16.7198 105.232 -153.506 -3.97103 -77.6998 -103.737
3516000 35.6019 171.731 48.204 -27.4089 -130.003 2.41112
3518000 17.9112 83.2995 199.775 34.7046 -79.3978 -9.87536
3520000 13.8963 174.655 121.07 65.2487 -110.036 58.4732
3522000 -130.583 -53.9719 16.3042 -81.2457 -9.09015 24.0785
3524000 38.5488 -2.82915 -38.8438 -26.3628 -5.06123 5.03328
3526000 -3.08466 81.1419 41.4599 -41.877 -89.5932 -10.7714
3528000 -229.321 106.073 -8.21794 -117.134 -54.5564 -29.098
3530000 -106.24 13.0782 -94.26 -110.338 -63.4812 -53.5668
3532000 -110.976 -38.0678 -151.123 -123.179 -66.8988 64.0117
3534000 -24.1595 17.6839 -75.0106 60.0301 -59.5317 -55.1291
3536000 143.864 41.895 -70.6054 -12.9945 -112.89 87.1228
3538000 -122.392 -46.6236 -17.693 -53.818 -18.7698 -4.35207
3540000 -8.44297 47.739 29.1056 149.792 54.6389 17.8765
3542000 -1.51612 -13.4792 44.4266 95.2442 15.6606 215.171
3544000 21.9545 -13.279 96.356 61.705 -25.1774 202.076
3546000 -28.5391 80.9175 109.086 -136.719 -26.9121 44.0406
3548000 171.386 137.14 150.373 -33.4826 -6.9759 -43.5373
3550000 -27.7786 25.8373 20.3117 -115.293 15.6969 -29.9045
3552000 -182.04 -148.331 -124.105 -81.8983 -34.2264 -10.014
3554000 52.7168 79.0438 123.466 -63.7952 49.4201 -109.394
3556000 168.089 74.1576 -62.6308 -4.95333 41.2439 -66.9249
3558000 32.3692 2.13331 8.63144 23.2761 23.2638 101.069
3560000 -36.0964 55.6252 146.719 -48.6138 -27.0168 105.159
3562000 -12.8472 77.2978 67.1224 6.45835 -9.17034 4.2431
3564000 58.8359 -123.555 54.673 182.504 -76.0472 -8.32655
3566000 -77.8271 -142.729 -8.27528 41.864 3.90422 4.34017
3568000 18.8183 -116.309 47.1868 47.3004 104.442 67.894
3570000 -51.8284 -124.164 145.81 -58.4114 8.21243 -102.795
3572000 -4.24611 -186.999 -108.914 -77.6452 -0.65003 -66.2798
3574000 70.6656 127.803 58.4339 43.933 39.7437 -64.5294
3576000 -11.7478 -13.1005 -123.193 126.814 89.8342 142.925
3578000 21.3126 168.756 -26.3105 82.6852 81.156 117.156
3580000 -104.057 -6.0002 -71.9342 80.0965 -47.3406 54.6751
3582000 -16.7952 -51.0662 12.8464 51.403 73.1051 132.58
3584000 43.3191 197.688 7.55878 10.5559 73.4971 1.55643
3586000 183.507 103.297 -83.8315 8.22033 12.3607 129.466
3588000 118.909 -126.125 -84.8011 33.0561 -4.87299 57.5314
3590000 61.1172 -5.6607 85.4572 -4.81276 -97.3846 85.2569
3592000 -138.117 -29.4657 91.0238 61.833 28.0097 132.283
3594000 90.4021 -87.4246 -118.467 -34.7196 -76.3437 90.4029
3596000 109.259 -32.115 -179.234 -79.5316 -119.286 -31.1439
3598000 114.97 23.4191 12.9968 -36.6471 -2.2026 -55.2067
3600000 -15.9297 93.9254 -121.42 57.7855 -16.781 -53.8026
3602000 -118.357 -6.33159 -68.6708 59.7472 120.802 -142.114
3604000 -65.0221 121.019 148.738 -56.3673 -41.1703 -35.6474
3606000 -97.1641 67.3231 102.92 -103.307 -81.766 14.1683
3608000 35.4689 117.546 12.3647 -176.228 29.5465 68.8683
3610000 49.8694 166.626 -57.242 -87.1148 171.089 -16.0694
3612000 -155.005 36.1419 -168.39 -94.9981 98.9736 -21.0807
3614000 -206.2 -33.3708 200.475 -115.001 28.8232 -9.07926
3616000 -61.8474 -112.099 137.998 -138.04 154.467 -19.8001
3618000 -63.2002 -130.506 51.8816 -51.0994 72.5822 -2.93308
3620000 21.0944 94.4914 61.426 139.437 2.05547 2.66189
3622000 -73.5702 -109.336 1.54557 92.2181 -124.698 167.556
3624000 130.892 -107.005 -62.9875 -35.672 -32.742 -35.5996
3626000 59.2814 130.472 -93.8359 -161.276 -9.66655 -43.9682
3628000 103.467 -76.4858 34.1056 -83.0791 -83.2524 -99.6667
3630000 76.1204 -160.454 62.1179 -65.1167 -31.7811 -101.114
3632000 157.904 -115.694 -50.4188 -132.831 -101.95 -146.971
3634000 87.1924 75.9152 83.1937 1.81522 -54.509 -86.68
3636000 178.912 -98.298 12.1995 -30.0068 -70.8237 -15.5206
3638000 9.12072 -147.507 90.8757 -10.3454 -82.4186 9.7153
3640000 -93.3643 8.67845 168.796 -35.5112 -119.653 -6.7948
3642000 -91.6299 -90.8596 -10.1918 -72.335 -104.374 3.11903
3644000 -38.5898 147.907 99.7131 -25.9594 13.315 -16.7037
3646000 -49.7378 -13.6982 -258.069 1.57701 -11.9242 42.155
3648000 -21.2626 -94.3768 -137.857 23.5273 49.5412 -22.5661
3650000 30.1574 60.2359 179.802 -72.4174 21.0554 10.2534
3652000 7.10808 76.9265 26.5844 -28.5333 -31.5291 92.3646
3654000 166.42 222.664 -2.25048 66.5291 -4.04613 -24.0007
3656000 83.0333 -91.4509 -90.8313 152.288 -19.9998 -92.6787
3658000 52.6034 38.8327 -23.1212 119.91 -58.7557 67.3098
3660000 -7.96784 48.0311 156.049 18.2027 -104.918 92.4404
3662000 -177.318 -212.063 -68.9671 80.1119 14.9953 -3.26862
3664000 13.1018 -132.758 -232.819 165.279 -36.3646 -66.3353
3666000 89.7751 44.5018 -238.993 35.4424 -59.4419 -51.7794
3668000 120.378 250.607 -102.821 30.8231 20.0034 -48.0445
3670000 -144.229 -97.3368 55.0939 16.7426 52.5955 155.242
3672000 148.405 -159.836 94.4193 -56.2285 11.3687 -66.3898
3674000 74.221 -231.988 136.733 -96.4683 152.758 -83.7942
3676000 -114.648 -107.076 19.7839 -167.346 -21.2333 -133.337
3678000 -99.2044 -30.8918 -81.4299 -77.1624 21.4248 -87.7893
3680000 31.8637 -29.2263 -113.737 -52.3314 16.3649 -42.6161
3682000 37.4643 -81.5012 -74.4861 -19.4292 -15.4513 -195.842
3684000 191.866 -58.1237 62.5118 -7.81009 -8.47653 -68.7022
3686000 24.0803 -176.904 -55.4846 -97.2386 -80.7615 -42.0884
3688000 111.298 -11.4868 183.753 -80.4225 -94.8516 -19.4209
3690000 11.428 76.5146 -7.51351 -77.3763 -40.046 71.7075
3692000 -28.9956 30.1398 64.8911 -43.53 -63.0991 -21.8623
3694000 -73.3556 -69.7217 69.7035 -59.9183 21.6124 -1.89719
3696000 -57.7126 -213.869 102.873 -21.5103 13.6019 -135.582
3698000 141.597 -116.52 75.8132 -18.8976 22.7948 -127.336
3700000 213.034 -29.1462 23.4711 20.7455 106.312 -179.665
3702000 86.079 20.5835 -2.88399 23.8705 -69.9032 24.065
3704000 135.559 -165.454 -37.4686 90.811 -87.9883 -24.8125
3706000 75.8454 -157.665 -84.9549 99.7719 14.8567 -3.11717
3708000 116.187 -102.001 15.7687 -42.7649 19.9894 15.1518
3710000 85.8389 18.1955 142.801 147.098 39.9424 -9.6242
3712000 112.023 -41.126 131.867 5.40801 42.0116 -131.893
3714000 105.561 -137.059 160.999 -49.3416 -139.56 -77.5516
3716000 81.9621 -89.2952 111.011 54.6402 -19.7432 -107.694
3718000 58.5259 -47.8684 73.8927 24.6262 -69.4938 -21.5015
3720000 -7.4155 -52.6194 41.191 -12.4117 17.3791 -10.4254
3722000 -121.653 119.017 -40.9521 73.3736 87.8364 -99.3752
3724000 -76.8457 71.2014 125.812 40.8973 -8.44339 -20.665
3726000 -163.108 -20.0426 -189.656 -13.0337 63.3073 60.0862
3728000 106.843 14.8963 -182.149 -0.687617 -50.0086 211.538
3730000 12.221 81.369 -53.7589 14.8058 13.6214 -26.981
3732000 -129.729 117.902 -3.83374 26.8905 17.9927 -84.8505
3734000 -120.667 146.066 -23.8209 90.4945 2.71662 -2.56747
3736000 -285.578 84.7759 131.557 46.0431 57.7725 94.8327
3738000 86.3426 169.254 26.9141 -64.2784 -43.3229 79.8306
3740000 -36.5706 -105.757 -27.45 45.0172 -42.6823 78.2803
3742000 -0.209315 36.5592 114.74 106.255 -119.297 -21.3774
3744000 67.6926 -74.8502 8.02043 46.3092 52.7674 -17.8872
3746000 -79.9247 -208.86 -20.8507 67.9622 51.4781 63.0803
3748000 -66.5827 42.2129 25.2225 40.2505 -10.1089 80.3258
3750000 7.42116 -145.863 -5.90665 84.6695 -38.2242 -60.7324
3752000 -5.73213 -57.8245 52.655 39.9393 -34.9768 -45.7127
3754000 -28.3863 93.6353 133.535 52.1333 -106.95 -32.6746
3756000 -65.1892 -137.97 123.809 -46.425 43.7994 -71.7363
3758000 153.223 -231.407 103.597 98.0866 -41.9865 -114.012
3760000 153.249 -252.835 142.771 141.247 -94.7617 10.4622
3762000 87.827 37.6 71.3707 -51.5593 -2.12134 16.5547
3764000 -114.791 10.8866 -104.286 -18.7051 52.54 -123.45
3766000 -97.5873 123.663 29.4195 132.346 9.24863 24.5901
3768000 -89.9363 239.939 15.0345 186.416 -65.3181 -46.0831
3770000 -192.818 12.4504 45.9387 163.973 -30.0035 -89.0253
3772000 -64.4951 -41.4407 141.438 184.443 52.3533 -55.4705
3774000 -62.1693 204.743 -67.7624 194.814 12.4006 -79.191
3776000 18.0488 -10.0496 -80.2383 206.642 19.6402 -9.97872
3778000 -110.022 38.5789 -43.7546 122.432 89.1835 -29.1839
3780000 31.5467 122.712 -111.137 94.1324 101.903 111.229
3782000 59.7857 22.9765 -82.3215 126.313 12.8724 26.2294
3784000 180.052 42.0183 -106.848 28.8672 -10.5756 70.1253
3786000 -43.041 39.3563 -154.671 -33.9665 37.0489 47.207
3788000 -72.242 146.826 -243.249 -58.4102 -3.25675 -1.20891
3790000 278.176 21.0364 -156.378 -29.1234 37.6617 -50.2123
3792000 95.7935 -86.2997 -146.857 -50.4873 29.517 -146.218
3794000 -100.51 25.5842 -181.305 -107.07 110.459 -118.123
3796000 -29.1057 66.1472 -62.4615 -41.9161 -74.7835 -7.03018
3798000 45.5814 140.07 -255.54 -113.42 -39.0816 -85.8773
3800000 164.078 -57.5249 -238.754 -59.7472 81.6426 -111.323
3802000 40.8195 204.434 -81.9627 -77.7477 3.9448 67.0658
3804000 112.315 234.164 -72.407 -7.19516 15.5948 56.6651
3806000 -68.9967 86.2099 -80.4385 111.46 -30.7269 74.7007
3808000 3.9304 179.439 -103.266 103.875 103.266 95.4635
3810000 44.3607 -50.5147 -63.8227 4.67658 13.0483 11.6183
3812000 201.317 -104.63 -105.001 -208.872 67.7604 115.439
3814000 172.909 149.484 16.7793 -64.2777 -39.6809 128.639
3816000 -55.7155 -92.6568 -225.01 -34.772 23.1418 -80.1827
3818000 178.133 135.871 -38.3321 23.5722 -20.9248 -91.5945
3820000 90.8638 -62.2739 -155.092 76.1442 26.5284 28.1519
3822000 29.673 105.961 28.7363 19.2561 150.062 -48.6507
3824000 70.9373 59.041 8.18788 163.355 199.202 4.36564
3826000 -25.0915 -61.3771 -258.139 63.1292 87.0129 9.70709
3828000 86.2536 116.337 -87.3366 101.647 -5.4463 -50.81
3830000 -8.84358 95.2321 -83.2146 14.7615 -92.9214 -94.3092
3832000 -183.472 106.776 -16.9806 33.8617 -121.208 -53.5271
3834000 -47.0813 112.291 4.52909 148.478 -166.153 -83.4144
3836000 -70.5252 155.528 18.9208 131.991 -66.2584 -43.8546
3838000 77.9956 121.684 -87.4651 -63.5302 1.06611 -50.6612
3840000 12.8614 86.9438 -108.605 -115.851 -53.5562 -181.907
3842000 -121.124 190.357 -48.0063 -172.43 80.7677 -134.904
3844000 62.7661 -56.7236 41.1394 -136.126 8.55097 -71.572
3846000 67.3525 -98.0701 5.63424 -40.2575 -44.601 -13.0669
3848000 87.7786 154.425 -34.2406 -164.396 -4.15163 -26.67
3850000 213.374 -109.747 -85.5525 -32.9763 -82.0415 -77.1003
3852000 136.029 -31.7321 115.436 34.518 38.1701 -96.7345
3854000 -37.5962 36.9064 -33.5447 95.3081 3.74151 -110.363
3856000 -78.0148 39.4223 -227.691 13.9369 6.64038 -117.384
3858000 -83.8699 -75.812 -59.6198 39.621 -69.6131 -16.3448
3860000 55.0387 -87.9658 137.55 47.8181 51.9774 129.343
3862000 -38.9179 34.2155 130.256 66.5344 25.4911 106.849
3864000 -50.5323 -110.917 69.985 45.7268 -136.04 26.3769
3866000 -14.7099 -277.58 183.162 -52.2921 -46.6166 -43.918
3868000 109.503 -38.9123 89.6025 88.9925 36.812 -53.3726
3870000 154.259 -120.018 -42.4641 -21.0394 38.8069 -58.2688
3872000 111.311 -72.734 -27.8374 -90.894 44.979 -62.5512
3874000 -9.2555 -97.4014 -128.627 -163.196 50.9535 -51.3629
3876000 -77.5374 85.8112 -160.839 -171.059 23.8425 -0.58101
3878000 -16.9114 166.266 37.4835 -23.8911 -127.086 145.131
3880000 -53.9589 175.277 -4.11679 -26.839 -141.404 123.08
3882000 85.1154 59.6208 -32.8295 -30.3942 -93.6697 -81.2091
3884000 -66.9299 -39.2677 98.5252 -8.26916 -234.176 -66.6087
3886000 -100.153 -150.538 137.16 -175.404 -115.293 -4.03475
3888000 -103.848 15.9186 76.3255 -88.1711 -4.58796 -45.5839
3890000 -37.9997 51.2387 -47.8625 77.8246 -24.359 33.3016
3892000 -5.86436 -86.439 43.1095 11.9644 -9.16223 -28.3787
3894000 -146.361 62.0094 59.7443 -54.7162 105.658 -65.2058
3896000 -136.682 24.0972 45.1648 -20.5611 76.811 57.9462
3898000 -46.0778 49.996 16.0448 11.0663 15.0733 83.3333
3900000 139.409 -72.8591 150.036 -21.3531 170.418 116.462
3902000 146.245 -114.14 15.5145 -107.256 81.5842 57.5682
3904000 -1.82469 -163.023 236.373 -91.3908 -3.46899 -113.971
3906000 58.7378 -24.9234 123.208 -23.1511 -79.2748 -52.1738
3908000 -29.1444 -148.975 -12.7911 -82.3476 12.9586 3.67393
3910000 -10.3049 13.4966 -36.899 -109.957 154.604 39.3052
3912000 101.858 -26.5999 -91.6111 -68.8079 162.353 -36.616
3914000 108.555 -121.787 48.9915 61.6663 105.172 -67.5769
3916000 -39.1061 -94.2896 -15.2297 8.44752 71.2889 -84.9048
3918000 -65.7672 104.483 16.728 65.8931 -14.698 4.0353
3920000 -129.816 -95.2032 -39.9247 -33.8306 -125.232 18.7406
3922000 -92.6684 25.8567 -2.31965 -73.5191 130.597 -115.551
3924000 -147.037 198.956 -47.3146 103.237 163.489 -105.15
3926000 59.9498 47.0602 67.0471 67.0371 111.539 -68.1806
3928000 -40.6794 142.927 64.9222 -11.8464 5.0933 5.64198
3930000 22.0081 40.3704 -30.4466 -41.3447 88.859 -71.7371
3932000 -37.2431 84.7305 -83.8464 -162.983 69.2679 -165.913
3934000 -136.343 64.9904 -109.199 -212.537 114.183 -128.013
3936000 -154.078 -131.986 193.611 -179.155 69.7332 -56.5885
3938000 -93.2018 -39.1799 -62.2367 -50.9227 -11.9533 -52.6292
3940000 158.937 82.0871 202.424 101.906 4.80622 55.4943
3942000 89.2406 -193.325 -56.0909 62.3179 129.415 88.5005
3944000 332.216 -132.502 -62.6509 6.4391 34.6227 -94.0123
3946000 -29.9742 -83.2855 -290.052 -34.8525 -41.7274 57.0756
3948000 52.457 85.7067 -40.6479 124.503 5.33597 -15.7041
3950000 162.535 118.98 4.14104 73.9502 -79.6129 -122.863
3952000 17.5577 -41.437 96.1722 -3.72716 -49.1128 -155.935
3954000 -73.6658 -167.44 -2.47328 -111.736 -19.8013 -10.7759
3956000 -59.6486 -109.418 99.677 -122.698 26.9791 36.0759
3958000 12.5666 79.8175 136.548 -26.0317 -63.9978 48.4621
3960000 83.7763 7.61078 31.9917 -7.48906 -145.14 11.2689
3962000 -80.6226 -55.1293 61.2097 -69.7466 -213.609 64.2839
3964000 56.5971 81.7779 -35.7826 1.2511 -118.14 63.216
3966000 -39.5653 17.6398 -211.357 10.5145 -49.1744 64.8984
3968000 77.2942 75.6944 58.6902 0.248199 -44.3399 55.0279
3970000 -55.9853 40.0808 73.4884 2.68035 18.9781 66.2368
3972000 16.5963 25.4482 95.3305 3.39111 -147.294 103.391
3974000 102.581 140.726 70.2767 -7.9486 -69.7113 -16.7359
3976000 17.9819 106.574 -148.329 -4.1221 -43.3716 111.779
3978000 29.2195 30.8087 -135.552 -39.9852 -4.10639 128.711
3980000 58.7139 -107.465 -181.768 61.5725 147.127 101.518
3982000 4.52269 -11.6385 15.8094 -24.9102 87.4177 80.9789
3984000 -226.778 -56.5238 -125.728 -61.7166 107.68 60.5212
3986000 10.3717 186.048 -102.631 -90.4595 100.863 47.7201
