# Time-averaged data for fix avgstress
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
2678000 -81.5876 3.84371 -40.146 19.6661 -55.1273 35.4612
2680000 -90.1534 -41.6135 27.8558 11.3297 -66.1678 54.8382
2682000 -9.72196 -19.9341 13.1884 -13.9626 -19.8352 33.7978
2684000 -58.6693 -73.6411 -104.589 22.9807 -30.6293 7.64855
2686000 -1.06264 -75.5444 -91.5935 -81.9793 -3.84386 85.8232
2688000 1.88408 -14.3244 31.9802 -122.885 132.668 -9.78269
2690000 -100.181 152.474 107.99 -92.5643 187.594 -95.0292
2692000 -24.7341 150.734 14.0038 -23.1651 -40.7532 63.9183
2694000 -23.4004 170.903 -19.0904 24.7348 18.4253 -43.1601
2696000 -72.0357 103.299 51.2146 109.784 -80.7067 -29.0776
2698000 26.3281 8.70504 -37.8473 3.75391 10.1877 -13.9416
2700000 7.90073 115.886 -8.27128 -15.2453 -70.5111 85.7564
2702000 -16.6828 -6.88939 47.175 106.554 -161.266 54.7127
2704000 95.8601 -97.9917 39.097 16.4463 44.7924 -61.2387
2706000 56.6618 -60.9931 95.9994 39.4744 53.1592 -92.6336
2708000 -10.7567 -127.029 111.246 90.8628 49.2178 -140.081
2710000 30.2493 -109.414 73.2703 109.094 -53.3239 -55.7703
2712000 23.0629 -122.951 18.2812 -10.3735 84.7978 -74.4243
2714000 -52.9831 -69.9395 42.8676 -78.4934 -79.4666 157.96
2716000 -187.576 -120.602 14.6492 48.975 -163.595 114.62
2718000 -162.86 -40.6951 74.446 -70.5845 -139.03 209.614
2720000 -146.499 8.42451 43.5 68.8682 -180.232 111.364
2722000 -19.4789 -24.5805 34.2082 43.6811 -147.894 104.213
2724000 -31.5802 -78.571 63.7025 -43.4623 65.8954 -22.4331
2726000 3.52719 96.4072 81.4465 21.7681 22.355 -44.1231
2728000 0.311166 11.918 56.8233 107.664 -95.5189 -12.145
2730000 -18.1993 64.4782 -3.7022 73.5699 -26.7735 -46.7964
2732000 106.218 57.9957 171.409 75.0747 -7.99317 -67.0816
2734000 159.657 95.4758 50.3325 -163.425 45.5815 117.843
2736000 154.873 67.6447 61.266 -299.047 248.009 51.0381
2738000 216.736 77.339 -143.017 -215.786 192.852 22.9345
2740000 146.154 10.7972 -119.671 -233.797 -117.087 350.883
2742000 172.536 88.6197 -57.9236 -145.332 54.1458 91.1861
2744000 103.639 -49.4835 -122.145 90.9017 -13.7393 -77.1624
2746000 165.242 32.5172 -110.793 214.377 -106.479 -107.898
2748000 68.3438 -25.3792 -126.597 59.5644 82.8552 -142.42
2750000 63.7208 -28.3789 -50.1331 -62.8508 20.0007 42.8502
2752000 110.819 61.4661 -95.463 -25.4301 93.1398 -67.7097
2754000 194.625 89.1672 53.9352 21.524 51.3524 -72.8764
2756000 128.417 6.86084 85.1527 1.38866 72.3643 -73.753
2758000 147.504 -5.58994 -89.3708 47.8536 -46.2788 -1.57486
2760000 65.6124 59.4317 34.8381 -127.589 117.738 9.85061
2762000 48.2132 8.72115 -14.5803 63.4366 179.695 -243.132
2764000 -78.3326 106.207 -75.7421 110.761 39.8553 -150.617
2766000 54.0626 135.418 33.9399 255.288 -154.003 -101.285
2768000 -9.1492 135.842 139.589 146.839 -43.4099 -103.43
2770000 -15.7502 35.4724 128.377 87.28 23.4359 -110.716
2772000 76.6411 44.9603 -4.10152 -78.3178 126.592 -48.2741
2774000 1.94272 -45.5266 55.8376 39.4901 20.482 -59.9721
2776000 -13.9797 -55.2491 -5.19408 -169.877 204.813 -34.9367
2778000 -82.902 -44.2692 -2.58541 20.4434 41.7937 -62.237
2780000 34.7315 -72.0975 58.4398 73.4801 14.0959 -87.576
2782000 130.728 -103.091 80.2911 116.212 -22.8854 -93.327
2784000 97.8919 80.878 55.0773 -77.8649 31.0146 46.8503
2786000 81.9923 37.0123 -46.0563 -150.578 110.624 39.9538
2788000 -96.4299 4.39221 -83.0452 -1.70805 -42.2137 43.9217
2790000 -28.1505 62.5758 -99.6355 -66.5284 -14.4032 80.9316
2792000 -103.895 34.577 -108.205 0.616356 32.5339 -33.1503
2794000 -120.021 37.8738 -86.4127 47.4837 -166.805 119.322
2796000 38.5057 80.1613 -73.4667 3.63461 -81.4243 77.7897
2798000 110.645 19.2031 -213.076 82.6349 5.77405 -88.409
2800000 -11.4825 103.533 14.7464 -103.948 68.1485 35.7994
2802000 -35.263 160.853 42.1873 -138.428 207.804 -69.376
2804000 -24.5526 88.9607 -30.279 -137.142 165.916 -28.774
2806000 -49.6898 81.6752 18.6069 -46.5108 -61.6907 108.201
2808000 26.1213 122.883 -33.6879 19.2448 -31.4564 12.2116
2810000 81.2927 180.708 -62.8556 -2.40266 1.83226 0.570401
2812000 85.3124 85.4278 15.4886 14.3278 48.9951 -63.3229
2814000 64.6936 151.593 -60.7579 19.8023 13.1356 -32.9378
2816000 17.9872 -97.4565 -19.4444 96.7865 -48.5194 -48.2671
2818000 77.6299 -77.6608 -53.708 -37.746 -75.0419 112.788
2820000 110.175 19.2799 -200.093 -114.298 168.127 -53.8291
2822000 139.177 21.6219 -40.3244 -168.039 138.438 29.6012
2824000 119.726 -17.9976 -112.575 -227.379 34.7497 192.629
2826000 56.3095 20.5087 6.76383 -149.378 -0.375829 149.754
2828000 -86.6209 95.3533 -45.0377 -93.6835 70.73 22.9535
2830000 -132.665 123.336 -56.8547 -59.4878 17.1089 42.3789
2832000 -81.5252 54.0759 118.348 82.6946 -39.7852 -42.9094
2834000 -161.007 44.0821 -78.4571 29.9224 -87.6644 57.742
2836000 -32.1743 -100.808 -113.403 65.7756 -30.9032 -34.8724
2838000 108.466 -180.612 -38.1205 -7.52741 16.786 -9.2586
2840000 111.74 -14.1113 -4.99062 -94.2007 97.8892 -3.6885
2842000 110.3 -57.4493 -44.1796 -232.382 32.1112 200.271
2844000 2.4127 -2.85231 -10.8172 -109.868 77.2666 32.6019
2846000 193.795 -28.7452 6.22072 28.8971 119.26 -148.157
2848000 204.692 -53.559 -13.4219 21.6018 91.6287 -113.23
2850000 65.3261 -118.592 -110.6 58.9583 28.0759 -87.0342
2852000 96.2121 -93.8474 -64.2471 18.6222 125.845 -144.467
2854000 92.448 28.1623 47.8906 132.245 15.0221 -147.267
2856000 64.335 55.3877 86.8902 44.0951 -44.6524 0.557376
2858000 8.47254 -40.537 5.34101 24.9935 11.472 -36.4654
2860000 -66.4574 -33.2996 5.29885 -17.0446 -46.8704 63.915
2862000 161.981 44.9952 -68.8614 -22.9647 37.2935 -14.3287
2864000 -63.5191 77.3822 -82.2501 -47.7694 142.699 -94.9296
2866000 -28.7073 37.3162 64.1032 99.3306 3.80675 -103.137
2868000 86.1293 -110.616 -20.5184 34.7943 -0.787655 -34.0066
2870000 72.2126 64.6299 3.14587 6.57845 49.5639 -56.1423
2872000 145.31 -11.2213 16.626 30.9416 89.0037 -119.945
2874000 74.2559 58.3263 66.1414 0.503504 35.8127 -36.3162
2876000 62.3788 -52.8992 60.8768 45.5553 -178.162 132.607
2878000 118.162 -58.423 55.6435 27.3985 29.8581 -57.2566
2880000 49.0788 39.0211 87.6233 -54.3325 58.2803 -3.94782
2882000 -87.4102 -3.6952 -17.9474 8.74054 9.4661 -18.2066
2884000 45.0533 44.342 -36.6072 1.83577 64.9201 -66.7558
2886000 66.0333 67.0379 -4.04649 9.55397 107.235 -116.789
2888000 80.5521 75.1318 6.85392 124.128 3.62312 -127.751
2890000 -30.1501 -19.7406 -4.13484 -28.0949 16.4063 11.6886
2892000 -30.6222 126.342 111.276 -50.7671 96.8621 -46.095
2894000 11.5756 -6.46676 92.2729 9.54011 -172.325 162.785
2896000 -36.3179 -142.029 85.397 52.6174 -140.941 88.3235
2898000 -1.59855 -51.9565 -9.87288 -29.2387 -21.4267 50.6654
2900000 45.6778 83.4572 -30.7281 72.3018 -20.9612 -51.3406
2902000 31.7199 -40.4028 30.5433 -3.20829 -21.672 24.8803
2904000 -46.3713 -69.9283 -57.8979 59.8057 -34.2788 -25.5269
2906000 -45.7393 -84.6018 -96.6034 28.6785 -79.3734 50.6949
2908000 -52.7226 -91.5694 -25.5221 -160.601 102.416 58.1854
2910000 -69.0321 -229.718 196.443 -99.0385 38.7931 60.2454
2912000 13.4652 -107.121 -0.246933 -33.2219 -136.253 169.475
2914000 42.9593 -75.1779 -60.7319 5.68548 -81.1781 75.4926
2916000 12.4679 -44.0662 -28.6963 30.6358 4.59902 -35.2348
2918000 -62.726 18.0736 10.1149 72.248 -46.8489 -25.3991
2920000 -13.1869 -13.6601 -71.3084 -39.2102 -104.706 143.916
2922000 52.4767 -181.022 -178.406 20.7528 -44.2877 23.5349
2924000 23.3739 -132.572 -68.6647 2.23468 -130.842 128.608
2926000 11.8895 35.3547 101.796 109.959 -267.681 157.722
2928000 -84.4134 31.975 99.4645 4.58829 -138.104 133.516
2930000 -20.5873 -45.3846 28.6235 0.837802 -11.7235 10.8857
2932000 -84.1051 -134.925 112.744 23.18 -167.112 143.932
2934000 -94.213 -84.2627 0.620408 19.973 -88.3918 68.4188
2936000 -24.5519 -114.083 109.596 -20.829 -51.9082 72.7372
2938000 45.4055 -98.3465 82.531 -105.161 -22.5489 127.71
2940000 71.2847 -6.91233 51.7758 -5.21665 -76.3622 81.5788
2942000 98.21 127.851 15.2019 100.885 -40.2107 -60.6748
2944000 -73.0351 -8.90434 -39.4064 -21.4654 137.044 -115.578
2946000 -73.3778 -28.1076 5.67997 -213.289 288.983 -75.6943
2948000 64.7719 -22.6307 -136.615 -195.872 118.318 77.5545
2950000 93.1657 21.559 -67.3012 -141.391 156.248 -14.857
2952000 -124.805 -8.94084 -46.8639 -91.21 217.935 -126.725
2954000 -23.1946 58.0958 -10.8275 -54.8944 42.9723 11.9221
2956000 34.6885 -32.3092 146.086 55.1488 -72.4688 17.32
2958000 -11.2019 -11.04 29.9004 -24.4264 27.3719 -2.94544
2960000 -63.388 -70.7913 45.7502 8.76712 10.7586 -19.5257
2962000 -16.7441 24.1875 -35.6612 -27.5096 73.8962 -46.3866
2964000 -160.638 -6.52246 75.7274 -64.0415 131.852 -67.8101
2966000 -92.8854 -52.2334 -10.3498 -15.4508 76.5774 -61.1266
2968000 -61.8285 -75.3688 20.3327 53.869 138.899 -192.768
2970000 -51.4907 -69.2563 101.577 35.0449 84.1518 -119.197
2972000 -78.3632 -53.4655 73.6229 95.4386 -19.42 -76.0187
2974000 -122.07 -98.0991 172.05 2.3622 141.147 -143.509
2976000 -246.296 -84.8423 64.7516 -31.217 205.071 -173.854
2978000 13.4262 -50.1654 34.6192 -74.4391 43.1653 31.2737
2980000 77.7834 -100.294 7.9041 74.8295 -108.223 33.3935
2982000 107.075 -87.6287 -52.4333 -34.932 100.567 -65.6351
2984000 -48.6782 -65.4435 9.85559 80.6356 32.9523 -113.588
2986000 -99.1075 -1.03282 -1.65556 53.545 -23.5591 -29.9859
2988000 2.71716 -31.529 69.794 101.344 -119.033 17.689
2990000 13.1933 -18.3049 2.35764 7.77375 -61.9053 54.1315
2992000 87.4789 9.39876 -51.0252 46.0137 -34.8053 -11.2084
2994000 6.57436 15.454 74.3377 -32.146 -50.612 82.758
2996000 -1.97138 -63.7486 -9.75905 -89.2551 -80.7383 169.993
2998000 11.9708 -79.5624 2.05709 -153.714 11.5385 142.175
3000000 22.1029 -27.2491 -47.1864 -43.0497 -89.4787 132.528
3002000 27.5015 13.4388 107.358 125.671 -181.211 55.5403
3004000 86.827 -37.1547 94.9933 51.2191 -49.194 -2.02511
3006000 101.106 -3.15996 158.572 -9.32361 -25.5801 34.9037
3008000 -33.7338 -62.1994 79.3607 -39.7671 -46.8145 86.5816
3010000 -164.652 -28.7072 144.266 -66.0358 13.8887 52.1471
3012000 -31.6421 -37.259 30.1927 -45.4286 -31.8519 77.2804
3014000 102.335 -36.5858 133.734 -73.9527 -31.5793 105.532
3016000 93.8369 -73.0923 107.912 -96.0119 43.5277 52.4842
3018000 -7.98041 -79.982 -70.1334 -94.1175 80.3733 13.7443
3020000 61.5653 -91.9874 58.1562 -61.3853 56.9875 4.39779
3022000 -48.0265 -70.9445 35.8137 -117.115 -144.597 261.711
3024000 -62.0752 -22.25 -17.4206 47.6645 -101.639 53.9746
3026000 10.5739 115.253 -6.75151 -24.2418 -36.2641 60.5059
3028000 100.512 161.162 -38.1105 15.8709 77.3639 -93.2349
3030000 93.1751 35.2431 -13.7662 -8.10807 12.5284 -4.42035
3032000 27.7569 -71.0095 17.7581 -86.7836 33.2508 53.5329
3034000 50.7919 -1.41228 -33.0652 1.27583 -75.5314 74.2555
3036000 123.976 -77.0963 -82.4997 47.0753 62.0542 -109.13
3038000 64.0684 -130.253 82.7746 -24.2954 16.1479 8.14754
3040000 12.7069 -143.26 49.3309 93.3492 11.2737 -104.623
3042000 6.99061 -47.7421 -73.0935 27.5001 -73.1174 45.6173
3044000 80.3293 -28.2554 -52.9546 -75.6035 112.075 -36.4716
3046000 50.1115 -61.5188 -45.7239 -149.553 163.102 -13.5484
3048000 97.5152 -86.4679 30.3244 -24.6094 -5.39108 30.0005
3050000 -12.5368 -49.8588 -56.4313 -83.0552 -63.0639 146.119
3052000 131.272 11.3345 -91.1272 25.743 -19.8465 -5.89645
3054000 77.166 -80.3663 -80.0221 85.4946 3.75375 -89.2484
3056000 53.3426 -176.851 -169.477 27.5968 -81.8105 54.2136
3058000 54.0432 -23.949 -96.7911 -55.7135 -57.0023 112.716
3060000 107.488 94.7243 11.4505 17.4402 112.802 -130.242
3062000 -47.0913 91.04 71.2141 -32.3562 120.553 -88.1972
3064000 -218.672 -7.41526 -93.4025 -85.5008 122.295 -36.7944
3066000 48.1986 -36.4331 -99.4651 18.5545 112.092 -130.647
3068000 -6.43872 135.592 -14.8316 6.75067 43.7619 -50.5126
3070000 -23.6995 140.029 6.65091 17.4789 -28.1954 10.7165
3072000 42.32 76.9281 -16.2001 -60.0586 37.3242 22.7344
3074000 49.4499 -55.7931 -11.0685 -260.756 296.553 -35.7972
3076000 -16.9026 -16.0453 29.4137 -68.824 77.0895 -8.26546
3078000 57.9071 79.1656 158.582 -34.1464 135.161 -101.014
3080000 109.83 30.3095 56.7352 23.1818 85.4195 -108.601
3082000 129.385 48.0076 100.446 -14.3524 175.357 -161.005
3084000 -30.2729 -110.422 52.177 -33.5418 79.7102 -46.1684
3086000 -53.9836 -55.9236 104.919 -53.3479 98.7648 -45.4169
3088000 5.10096 -76.5147 79.0636 68.3852 -60.1353 -8.24993
3090000 48.6983 90.9714 -35.953 -64.5703 -6.82215 71.3924
3092000 20.8782 99.8602 -64.3514 -8.36846 -73.5197 81.8882
3094000 96.831 -41.7917 48.5154 101.003 -123.377 22.3737
3096000 25.7181 -136.695 -126.726 21.607 51.03 -72.637
3098000 -48.4778 -45.7667 -35.7399 -206.044 243.619 -37.575
3100000 7.59974 6.83309 -31.2526 -37.561 32.8619 4.69909
3102000 62.1949 42.5685 55.3941 3.80787 110.318 -114.126
3104000 59.4168 -106.983 22.6445 39.8362 -129.436 89.5995
3106000 -11.4629 -73.5923 -58.6725 47.0938 -50.7383 3.64455
3108000 3.48401 71.7132 62.2383 16.7505 -69.9782 53.2277
3110000 -0.601997 16.8193 -86.8828 59.7546 -111.001 51.246
3112000 32.6711 207.621 -78.9395 -54.1951 -104.538 158.733
3114000 14.1391 172.375 43.4806 110.469 -153.944 43.4748
3116000 -46.5683 81.6303 -17.0224 109.238 -149.994 40.7569
3118000 38.0656 83.8446 -2.64055 104.146 -59.2281 -44.9181
3120000 17.8299 76.2554 89.8516 45.6078 3.53494 -49.1428
3122000 -18.9668 50.5429 -84.7313 29.5791 -12.026 -17.5531
3124000 -67.4651 79.9798 -87.5637 148.475 -87.5687 -60.9064
3126000 -105.923 107.538 -43.6836 -25.3884 7.81544 17.5729
3128000 -81.2873 96.5471 -13.1797 -7.18226 21.5155 -14.3332
3130000 -54.4371 133.989 94.8352 -16.1916 36.341 -20.1494
3132000 -80.8261 10.1544 27.9343 6.97491 -77.98 71.0051
3134000 -72.9878 52.3154 27.6021 -45.5688 28.1761 17.3926
3136000 -101.859 -1.35278 73.5404 -44.2334 104.105 -59.8714
3138000 -9.16911 -31.502 38.7211 -86.2627 159.114 -72.8511
3140000 11.797 -59.0133 -83.2315 -56.39 27.9056 28.4845
3142000 36.5457 -81.2593 -29.8673 78.4073 -31.867 -46.5402
3144000 -71.2489 -10.9994 -34.9317 -67.9603 112.03 -44.07
3146000 82.3725 9.87429 -62.1506 73.4676 -78.3932 4.92556
3148000 -30.5213 37.8165 -77.6912 75.8311 -244.952 169.121
3150000 29.4228 -62.5106 82.1908 -15.1345 -190.494 205.629
3152000 62.4006 33.0841 -38.3781 80.1395 -108.493 28.3538
3154000 70.6572 33.7391 -7.35484 -39.2725 -158.731 198.003
3156000 73.5097 12.5416 -41.329 -50.7848 -158.171 208.955
3158000 -46.2995 -63.6505 -136.594 6.50415 -126.77 120.266
3160000 14.2128 -46.963 -121.251 8.79741 -73.4744 64.677
3162000 -6.14137 -30.3372 -73.9882 5.80514 -48.7822 42.9771
3164000 -100.261 -56.6341 -19.0701 38.6598 10.2359 -48.8957
3166000 -132.036 -103.899 75.9781 -41.6389 51.1431 -9.50428
3168000 -226.636 -6.06962 77.5137 72.755 -49.8958 -22.8592
3170000 -156.45 -26.9076 -3.03647 70.5457 9.4781 -80.0238
3172000 18.0702 20.3595 -113.026 -142.477 84.9572 57.5197
3174000 -14.5833 19.0861 -136.162 -200.655 -36.1744 236.829
3176000 -16.3133 -15.9368 -98.9814 -178.683 -17.7935 196.476
3178000 1.97482 31.3367 -66.2105 -139.919 -17.7316 157.65
3180000 5.79624 -103.831 -141.231 -140.584 0.324197 140.26
3182000 -46.8243 -147.332 -54.5507 8.56679 -75.9847 67.4179
3184000 62.7272 -174.013 -72.956 184.403 -53.0106 -131.392
3186000 106.206 -157.171 -42.7413 155.544 -152.047 -3.49704
3188000 52.0117 -31.1771 12.5994 185.46 -76.3043 -109.155
3190000 85.3952 -41.6543 -47.9266 143.646 12.0371 -155.683
3192000 34.8348 59.8943 -32.6339 61.287 45.2819 -106.569
3194000 73.8127 -46.7663 90.5238 106.308 -86.2135 -20.094
3196000 99.3426 2.32452 2.24576 226.881 -117.064 -109.817
3198000 229.177 -115.789 15.4772 55.6927 -101.383 45.6906
3200000 92.3393 -38.2188 89.1816 12.5506 -42.1216 29.571
3202000 12.2102 -54.3118 -35.1784 -17.6736 63.247 -45.5734
3204000 147.497 -37.9791 -48.0875 -107.47 61.6663 45.8033
3206000 82.0275 -50.877 -24.1721 -71.7298 45.2463 26.4836
3208000 -6.43513 20.3848 86.9861 -38.3264 -1.86356 40.1899
3210000 63.4341 69.6854 -31.6625 -117.193 67.075 50.1181
3212000 -41.1972 93.0859 -63.8371 -52.5147 52.3512 0.163537
3214000 -3.24283 57.6349 -45.3563 43.8651 -37.3779 -6.48723
3216000 126.094 -64.8314 -115.626 23.9034 -130.189 106.286
3218000 -23.8408 69.4296 -63.7568 -44.8974 -72.3217 117.219
3220000 -101.149 172.798 -3.2106 51.0543 -100.613 49.5583
3222000 51.2822 124.998 -148.527 84.7229 -51.8963 -32.8267
3224000 111.3 73.8057 -159.835 -30.0774 -7.30776 37.3852
3226000 18.1712 114.229 -104.873 86.4229 -23.3687 -63.0542
3228000 -43.0671 29.2221 -125.096 72.4936 -17.8505 -54.6432
3230000 -75.1939 -32.8189 17.1164 23.0325 16.0659 -39.0983
3232000 -65.2695 61.1511 -8.93321 11.2502 127.03 -138.281
3234000 32.2457 107.939 108.91 33.9015 5.14012 -39.0416
3236000 8.13887 164.375 67.1383 159.22 -248.353 89.133
3238000 29.7171 56.9488 72.3057 18.7513 -58.6148 39.8635
3240000 -92.2532 -14.4024 -9.9869 11.6292 -48.8801 37.2508
3242000 55.252 -131.311 -115.16 -114.247 84.415 29.832
3244000 -106.861 12.513 -93.4604 -40.5554 177.485 -136.93
3246000 134.088 71.5867 -126.056 11.6905 128.514 -140.205
3248000 99.4147 45.0912 -102.272 -84.3275 117.047 -32.7191
3250000 38.9969 -3.43228 15.8536 -276.22 182.458 93.7617
3252000 34.7301 -38.7946 -13.4352 -142.94 314.474 -171.534
3254000 82.7086 -93.4391 30.5046 -172.654 180.152 -7.4975
3256000 -92.3232 -23.9573 76.0938 -221.594 234.138 -12.5439
3258000 20.4503 70.3734 28.5682 -182.868 70.6415 112.226
3260000 -40.0218 12.7662 -171.172 -43.9006 -32.4052 76.3058
3262000 -101.244 45.6707 -15.4015 -135.519 -97.6377 233.157
3264000 -56.102 136.576 77.8044 -145.037 -119.231 264.268
3266000 -61.5727 56.9221 -95.4439 -216.567 7.30701 209.26
3268000 13.1989 221.982 -54.0745 -3.39045 31.9224 -28.532
3270000 -112.338 199.783 -170.11 -50.046 6.21808 43.8279
3272000 -53.0184 161.184 -61.8308 -50.6583 -28.6847 79.343
3274000 -28.8473 189.367 -84.8124 -59.9587 98.7938 -38.8351
3276000 -2.20717 86.3602 -64.8093 -140.353 -78.5609 218.914
3278000 -89.7562 -2.56529 -103.24 -86.3796 -69.7002 156.08
3280000 -3.41472 -39.042 -114.628 51.1958 -123.767 72.571
3282000 -76.0303 -104.806 -37.9214 28.8868 -72.0936 43.2068
3284000 -10.8072 -77.0574 -59.1357 33.5706 -68.1767 34.606
3286000 -64.2511 -10.5575 -26.8861 27.1673 26.1762 -53.3436
3288000 -102.067 75.4766 103.207 -21.9656 97.1551 -75.1895
3290000 -122.096 -24.3785 20.2478 91.8519 114.759 -206.61
3292000 -32.1537 -10.1737 -11.3424 18.119 195.441 -213.56
3294000 42.7377 113.523 29.1474 -33.4621 155.605 -122.143
3296000 15.2421 -31.062 134.653 37.7904 76.8675 -114.658
3298000 35.4689 -54.3124 -31.4595 -2.58232 -82.5875 85.1698
3300000 -75.5315 -17.1754 -109.201 30.5307 -51.8406 21.3099
3302000 -3.08637 -101.257 -55.2294 -43.7801 30.0485 13.7316
3304000 -104.098 -78.6632 12.757 -87.8161 132.931 -45.1151
3306000 -21.3344 -21.5548 -48.4447 -318.182 319.831 -1.64904
3308000 44.3369 -1.37209 -31.7889 -131.907 98.0947 33.8127
3310000 -61.6163 -9.65156 16.1295 -62.4946 0.635637 61.8589
3312000 -27.4885 -16.108 78.332 -41.9223 13.7135 28.2088
3314000 9.49147 -101.024 72.6784 36.6873 -52.78 16.0927
3316000 17.9402 -44.5828 116.891 -50.2523 -59.9383 110.191
3318000 25.6145 33.0004 26.22 -57.1478 -19.2012 76.3489
3320000 44.2068 -7.20311 156.592 47.1885 -112.405 65.2167
3322000 33.9305 -20.8939 19.9329 9.89585 -94.6752 84.7794
3324000 61.0194 64.391 52.1245 -19.0135 -166.477 185.491
3326000 29.3426 56.8601 76.381 93.175 -179.622 86.447
3328000 45.4315 148.294 88.6268 44.8766 -95.7941 50.9174
3330000 2.30524 140.416 12.5415 -44.6809 28.0583 16.6227
3332000 94.9711 -20.2822 43.4478 24.2798 69.1703 -93.4501
3334000 15.9615 20.0556 101.911 -6.86492 -22.0812 28.9461
3336000 38.2788 139.033 -20.5176 -54.1815 -111.73 165.912
3338000 184.955 26.3585 -53.3783 -26.3453 -56.3309 82.6762
3340000 91.543 25.3162 1.13048 -39.2342 84.7632 -45.529
3342000 -8.9259 -245.634 28.4968 36.9865 65.9767 -102.963
3344000 -9.31995 -84.9288 88.117 -1.48416 17.5623 -16.0781
3346000 27.7976 3.88493 36.3153 -8.35662 76.3394 -67.9827
3348000 -25.0959 -10.1307 140.434 130.868 -96.2306 -34.6369
3350000 -29.2651 -67.4183 56.9216 20.1177 10.4346 -30.5523
3352000 -81.9112 -78.5137 144.734 -18.2906 23.2435 -4.95289
3354000 -95.6428 -107.999 -1.053 -39.9614 201.587 -161.626
3356000 -71.4083 -151.704 42.9181 19.7998 154.899 -174.698
3358000 -75.4343 41.4387 -80.0362 -61.2189 94.0665 -32.8475
3360000 22.7763 42.4012 -49.4795 87.0841 -60.4754 -26.6087
3362000 22.7531 -87.9495 39.3333 -55.3394 -19.6176 74.9569
3364000 147.357 -54.0181 6.74676 -119.38 -32.9886 152.369
3366000 -33.5492 15.7119 13.3465 7.59357 -125.241 117.648
3368000 -90.6576 5.99362 109.107 -42.1558 -111.471 153.627
3370000 -54.3729 50.7684 -13.1743 164.647 -52.6943 -111.953
3372000 -123.693 -4.06634 38.9852 3.02061 13.2126 -16.2332
3374000 -162.337 -45.8822 2.93817 -14.1306 46.2819 -32.1513
3376000 -128.422 -105.165 -68.9027 -23.2155 93.1066 -69.891
3378000 19.7142 -80.6268 28.8705 18.5023 104.263 -122.765
3380000 90.8138 -73.5953 17.1251 -50.8776 202.405 -151.527
3382000 15.4227 -95.0423 18.5332 -0.195184 205.47 -205.275
3384000 27.1529 -58.2776 51.7019 28.133 160.753 -188.886
3386000 57.4741 17.344 -50.1594 65.0823 87.0689 -152.151
3388000 14.7538 -26.1877 -36.8484 13.7784 -61.7746 47.9962
3390000 -20.3448 54.832 2.51975 6.56427 66.1795 -72.7437
3392000 -26.146 -120.699 29.5705 18.9073 4.18132 -23.0886
3394000 -5.06472 8.05477 -26.6727 -1.26857 131.53 -130.261
3396000 45.4975 -27.9697 32.8672 110.112 -71.292 -38.8196
3398000 33.8065 -35.8451 -150.986 131.171 -145.304 14.1338
3400000 22.457 122.51 -210.747 -21.511 15.8097 5.70131
3402000 40.8325 10.677 -100.807 58.6625 -43.0094 -15.6531
3404000 -4.09118 -10.3321 -43.408 8.24319 -95.6583 87.4152
3406000 61.5585 53.2705 -89.5332 223.269 -177.114 -46.1548
3408000 -19.5203 -62.981 45.4981 240.386 -126.243 -114.143
3410000 -92.9293 133.09 18.0495 148.087 -145.798 -2.28893
3412000 29.1379 22.212 29.5824 25.2759 29.707 -54.9829
3414000 -72.0766 -28.4728 -68.5233 35.2339 -3.16479 -32.0691
3416000 56.7261 2.69031 -35.827 -13.0884 31.7965 -18.7081
3418000 19.0726 -135.547 -67.3075 161.398 -116.782 -44.6169
3420000 188.674 -0.932894 -25.2781 102.551 -75.6236 -26.9279
3422000 18.82 -44.6996 -27.405 93.7924 -34.4422 -59.3502
3424000 133.585 -102.258 -27.0846 92.7856 -51.3266 -41.4589
3426000 81.9255 20.0795 -137.095 -81.1539 111.078 -29.9243
